Order ID,Customer Name,Company,Order Region,Order State,Order City,Category Name,Department Name,Product Name,Order Item Quantity,Order Item Discount,Product Price,Order Item Total,Sales,order date (DateOrders),delivery date (Date),Days for shipment (scheduled),Days for shipping (real),Shipping Mode,Delivery Status,Late_delivery_risk
IND-100493,Karan Reddy,Infosys Ltd.,East,Gujarat,Vadodara,Groceries,Dairy,Cheese 200g,2,0.15,54.96,93.43,93.43,2025-08-10,2025-08-15,5,5,Standard,Delivered,0
IND-100494,Vivek Iyer,Dmart,Central,Delhi,New Delhi,Furniture,Living Room,Coffee Table,2,0.2,12200.73,19521.17,19521.17,2025-06-12,2025-06-16,2,4,Standard,Delayed,1
IND-100495,Neha Bose,Wipro Ltd.,West,Delhi,New Delhi,Furniture,Bedroom,Wardrobe,15,0.25,18561.75,208819.69,208819.69,2024-10-08,2024-10-15,6,7,Standard,Delayed,1
IND-100496,Ravi Joshi,Reliance Retail,East,Madhya Pradesh,Indore,Home Appliances,Large Appliances,Washing Machine 7kg,13,0.25,27830.31,271345.52,271345.52,2025-09-10,2025-09-14,2,4,Standard,Delivered,1
IND-100497,Amit Mehta,Mahindra & Mahindra,West,Madhya Pradesh,Indore,Electronics,Mobiles,Smartphone Model B,12,0.15,75218.59,767229.62,767229.62,2023-11-23,2023-11-28,4,5,Same Day,Delayed,1
IND-100498,Karan Mehta,Aditya Birla Fashion,North,Madhya Pradesh,Gwalior,FMCG,Beverages,Coffee Jar 200g,12,0.15,232.14,2367.83,2367.83,2025-11-03,2025-11-13,10,10,Two Day,Delivered,0
IND-100499,Amit Bose,Marico Ltd.,North,Madhya Pradesh,Gwalior,FMCG,Beverages,Tea Pack 1kg,19,0.0,684.82,13011.58,13011.58,2024-03-23,2024-03-28,5,5,Overnight,Out for Delivery,0
IND-100500,Asha Joshi,Reliance Retail,North,Telangana,Nizamabad,Groceries,Dairy,Cheese 200g,1,0.25,4692.56,3519.42,3519.42,2025-10-03,2025-10-05,1,2,Two Day,Delivered,1
IND-100501,Anjali Bose,Marico Ltd.,West,Karnataka,Mangalore,Electronics,TV & Audio,"LED TV 43""",2,0.15,25844.98,43936.47,43936.47,2025-05-12,2025-05-22,8,10,Express,Delivered,1
IND-100502,Sneha Mehta,Amazon India,North,Madhya Pradesh,Bhopal,Beauty & Personal Care,Skincare,Face Cream 50ml,7,0.1,577.0,3635.1,3635.1,2024-01-17,2024-01-26,2,9,Standard,Delivered,1
IND-100503,Sneha Gupta,Marico Ltd.,West,Telangana,Hyderabad,Electronics,Computers,Laptop Model X,3,0.2,63181.21,151634.9,151634.9,2025-02-05,2025-02-06,2,1,Standard,Delivered,0
IND-100504,Divya Mehta,Spencers,North,Kerala,Thiruvananthapuram,Apparel,Men,T-Shirt,15,0.2,258.89,3106.68,3106.68,2025-08-16,2025-08-24,7,8,Overnight,Delayed,1
IND-100505,Neha Iyer,Tata Electronics,Central,Kerala,Thiruvananthapuram,FMCG,Beverages,Coffee Jar 200g,13,0.15,2347.84,25943.63,25943.63,2025-08-10,2025-08-21,10,11,Two Day,Delivered,1
IND-100506,Ravi Kapoor,Tata Electronics,South,Telangana,Hyderabad,Apparel,Kids,Kids T-Shirt,19,0.2,465.35,7073.32,7073.32,2024-08-02,2024-08-10,6,8,Express,Delayed,1
IND-100507,Raj Kapoor,Infosys Ltd.,West,Maharashtra,Mumbai,Beauty & Personal Care,Haircare,Conditioner 200ml,19,0.05,2667.14,48141.88,48141.88,2024-04-12,2024-04-21,8,9,Same Day,Delivered,1
IND-100508,Vivek Patel,Flipkart,South,Rajasthan,Jodhpur,Electronics,Mobiles,Smartphone Model C,18,0.15,69402.67,1061860.85,1061860.85,2024-10-31,2024-11-04,4,4,Standard,In Transit,0
IND-100509,Pooja Kapoor,Amazon India,South,West Bengal,Howrah,Furniture,Bedroom,Wardrobe,14,0.0,21731.29,304238.06,304238.06,2025-02-21,2025-02-22,1,1,Express,Out for Delivery,0
IND-100510,Sneha Nambiar,Wipro Ltd.,South,West Bengal,Howrah,Furniture,Bedroom,Queen Bed,13,0.0,13501.94,175525.22,175525.22,2024-11-19,2024-11-21,1,2,Overnight,Delayed,1
IND-100511,Vivek Kapoor,Wipro Ltd.,South,Delhi,New Delhi,Furniture,Living Room,Sofa 3-seater,7,0.05,14276.02,94935.53,94935.53,2024-06-25,2024-07-01,5,6,Overnight,Delayed,1
IND-100512,Divya Singh,Infosys Ltd.,South,Telangana,Hyderabad,Apparel,Men,T-Shirt,13,0.0,1999.12,25988.56,25988.56,2024-10-25,2024-10-29,4,4,Same Day,In Transit,0
IND-100513,Vikram Mehta,Spencers,South,Rajasthan,Jodhpur,Apparel,Men,T-Shirt,5,0.05,2405.2,11424.7,11424.7,2025-05-12,2025-05-20,7,8,Overnight,Delivered,1
IND-100514,Suresh Singh,Dmart,East,Maharashtra,Pune,Home Appliances,Large Appliances,Refrigerator 260L,2,0.1,32214.04,57985.27,57985.27,2024-03-22,2024-04-02,9,11,Express,Delayed,1
IND-100515,Suresh Iyer,Infosys Ltd.,North,Madhya Pradesh,Bhopal,Groceries,Dairy,Cheese 200g,17,0.1,2348.12,35926.24,35926.24,2025-11-12,2025-11-20,6,8,Two Day,Delivered,1
IND-100516,Karan Kapoor,Flipkart,North,Madhya Pradesh,Indore,Electronics,Mobiles,Smartphone Model A,7,0.05,38906.01,258724.97,258724.97,2024-12-23,2024-12-29,4,6,Overnight,Delayed,1
IND-100517,Karan Sharma,Infosys Ltd.,East,Delhi,New Delhi,Automotive,Accessories,Floor Mat,8,0.15,8967.45,60978.66,60978.66,2025-04-21,2025-05-03,10,12,Two Day,Delivered,1
IND-100518,Raj Iyer,Godrej Consumer,West,Gujarat,Surat,Electronics,Mobiles,Smartphone Model B,8,0.0,24921.87,199374.96,199374.96,2024-11-15,2024-11-16,2,1,Same Day,Delivered,0
IND-100519,Ravi Bose,Godrej Consumer,West,Karnataka,Bengaluru,FMCG,Snacks,Potato Chips 150g,11,0.25,1287.62,10622.86,10622.86,2025-10-13,2025-10-28,5,15,Express,Delivered,1
IND-100520,Anjali Iyer,Dmart,Central,Delhi,New Delhi,Beauty & Personal Care,Skincare,Sunscreen 100ml,17,0.05,2968.9,47947.74,47947.74,2024-12-25,2024-12-29,4,4,Two Day,Delivered,0
IND-100521,Pooja Mehta,BigBasket,North,Madhya Pradesh,Gwalior,Books,Education,Math Textbook,11,0.15,2552.82,23868.87,23868.87,2025-10-28,2025-11-06,7,9,Overnight,Delayed,1
IND-100522,Asha Kumar,Aditya Birla Fashion,South,Tamil Nadu,Coimbatore,Books,Education,Science Workbook,8,0.25,1315.53,7893.18,7893.18,2024-12-31,2025-01-08,9,8,Overnight,Delivered,0
IND-100523,Vivek Kapoor,ITC Limited,North,Tamil Nadu,Madurai,Kitchen,Storage,Glass Jar 1L,7,0.0,4746.03,33222.21,33222.21,2025-05-14,2025-05-23,7,9,Same Day,Delivered,1
IND-100524,Vivek Bose,Tata Electronics,East,Karnataka,Mysuru,Home Appliances,Kitchen Appliances,Electric Kettle,1,0.0,10961.22,10961.22,10961.22,2024-12-13,2024-12-19,5,6,Overnight,Delayed,1
IND-100525,Ravi Patel,Hindustan Unilever,South,Maharashtra,Nagpur,Furniture,Bedroom,Wardrobe,6,0.05,59406.92,338619.44,338619.44,2025-05-16,2025-05-22,7,6,Two Day,Delivered,0
IND-100526,Divya Mehta,Mahindra & Mahindra,West,Telangana,Warangal,Books,Fiction,Novel B,19,0.25,688.62,9812.84,9812.84,2025-10-15,2025-10-22,8,7,Express,In Transit,0
IND-100527,Sneha Bose,BigBasket,East,Kerala,Kozhikode,Furniture,Bedroom,Wardrobe,15,0.25,35839.57,403195.16,403195.16,2024-02-15,2024-02-22,5,7,Same Day,Delivered,1
IND-100528,Sneha Patel,Mahindra & Mahindra,North,Madhya Pradesh,Bhopal,Kitchen,Storage,Glass Jar 1L,13,0.05,4558.62,56298.96,56298.96,2025-10-29,2025-11-09,10,11,Express,Delayed,1
IND-100529,Priya Mehta,Flipkart,South,Rajasthan,Udaipur,FMCG,Snacks,Biscuits Pack,18,0.1,650.09,10531.46,10531.46,2024-01-31,2024-02-03,2,3,Two Day,Delivered,1
IND-100530,Ravi Nambiar,Hindustan Unilever,South,Delhi,New Delhi,Electronics,Mobiles,Smartphone Model C,15,0.25,33586.67,377850.04,377850.04,2024-12-26,2024-12-29,4,3,Same Day,Delivered,0
IND-100531,Pooja Nambiar,Amazon India,West,Gujarat,Vadodara,Books,Fiction,Novel A,18,0.25,2005.37,27072.49,27072.49,2025-02-04,2025-02-08,3,4,Express,Delayed,1
IND-100532,Raj Sharma,Infosys Ltd.,West,Madhya Pradesh,Bhopal,Groceries,Dairy,Milk Powder 1kg,3,0.0,3373.39,10120.17,10120.17,2025-10-07,2025-10-18,5,11,Express,Delayed,1
IND-100533,Asha Kumar,Marico Ltd.,South,Rajasthan,Jaipur,Groceries,Staples,Wheat Flour 10kg,10,0.2,2247.73,17981.84,17981.84,2023-11-18,2023-11-19,1,1,Express,In Transit,0
IND-100534,Vikram Kumar,Reliance Retail,West,Telangana,Hyderabad,Electronics,Computers,Laptop Model X,3,0.0,21542.59,64627.77,64627.77,2025-09-24,2025-09-26,3,2,Two Day,Out for Delivery,0
IND-100535,Vivek Reddy,Hindustan Unilever,North,Gujarat,Surat,Kitchen,Cookware,Pressure Cooker,14,0.05,647.98,8618.13,8618.13,2024-03-01,2024-03-06,6,5,Two Day,Out for Delivery,0
IND-100536,Pooja Reddy,Wipro Ltd.,North,Maharashtra,Nashik,Apparel,Kids,Kids Shorts,20,0.0,1170.04,23400.8,23400.8,2024-06-24,2024-07-03,7,9,Standard,Delayed,1
IND-100537,Asha Iyer,Flipkart,Central,Karnataka,Hubballi,Home Appliances,Large Appliances,Refrigerator 260L,11,0.25,48945.03,403796.5,403796.5,2025-03-21,2025-03-25,2,4,Two Day,Delayed,1
IND-100538,Sneha Kumar,Reliance Retail,South,Madhya Pradesh,Gwalior,Kitchen,Cookware,Pressure Cooker,8,0.05,3702.67,28140.29,28140.29,2025-08-09,2025-08-17,2,8,Two Day,Delivered,1
IND-100539,Vivek Kumar,Wipro Ltd.,South,Tamil Nadu,Tiruchirappalli,FMCG,Snacks,Biscuits Pack,5,0.25,1426.73,5350.24,5350.24,2023-12-24,2024-01-04,9,11,Same Day,Delayed,1
IND-100540,Sneha Bose,Wipro Ltd.,West,Gujarat,Surat,Electronics,TV & Audio,"LED TV 43""",8,0.15,50604.74,344112.23,344112.23,2025-04-30,2025-05-07,6,7,Standard,Delivered,1
IND-100541,Amit Reddy,Flipkart,South,Telangana,Hyderabad,Home Appliances,Kitchen Appliances,Mixer Grinder,19,0.05,28344.66,511621.11,511621.11,2024-07-12,2024-07-29,9,17,Same Day,Delayed,1
IND-100542,Neha Reddy,Infosys Ltd.,East,Telangana,Warangal,Automotive,Accessories,Floor Mat,7,0.15,4441.98,26429.78,26429.78,2024-02-03,2024-02-09,6,6,Two Day,In Transit,0
IND-100543,Vikram Patel,Amazon India,East,Rajasthan,Jodhpur,Books,Fiction,Novel B,14,0.1,2576.72,32466.67,32466.67,2025-07-15,2025-07-27,9,12,Same Day,Delivered,1
IND-100544,Vikram Bose,Aditya Birla Fashion,North,Delhi,New Delhi,Kitchen,Storage,Plastic Container 3pc,11,0.15,726.45,6792.31,6792.31,2024-06-01,2024-06-03,3,2,Standard,Out for Delivery,0
IND-100545,Vikram Iyer,Spencers,South,West Bengal,Siliguri,Furniture,Bedroom,Wardrobe,10,0.2,39539.78,316318.24,316318.24,2024-01-25,2024-01-31,7,6,Two Day,Out for Delivery,0
IND-100546,Karan Mehta,Aditya Birla Fashion,North,Telangana,Warangal,Furniture,Bedroom,Wardrobe,2,0.15,40101.66,68172.82,68172.82,2024-07-23,2024-07-28,4,5,Standard,Delayed,1
IND-100547,Amit Singh,Flipkart,East,Madhya Pradesh,Indore,FMCG,Beverages,Tea Pack 1kg,4,0.25,3866.31,11598.93,11598.93,2025-11-11,2025-11-17,7,6,Overnight,Delivered,0
IND-100548,Asha Singh,Aditya Birla Fashion,South,Tamil Nadu,Tiruchirappalli,Groceries,Dairy,Cheese 200g,14,0.25,3774.69,39634.25,39634.25,2024-02-13,2024-02-16,2,3,Express,Delivered,1
IND-100549,Ravi Patel,Aditya Birla Fashion,North,Kerala,Kozhikode,Books,Fiction,Novel A,3,0.15,2343.86,5976.84,5976.84,2025-05-04,2025-05-13,7,9,Express,Delayed,1
IND-100550,Pooja Patel,Wipro Ltd.,East,Tamil Nadu,Coimbatore,Groceries,Staples,Wheat Flour 10kg,19,0.05,4081.13,73664.4,73664.4,2024-06-06,2024-06-07,1,1,Same Day,In Transit,0
IND-100551,Vivek Patel,Dmart,West,Madhya Pradesh,Bhopal,Apparel,Women,Kurta,13,0.0,461.58,6000.54,6000.54,2024-10-29,2024-11-01,1,3,Two Day,Delayed,1
IND-100552,Ravi Joshi,BigBasket,North,Maharashtra,Nagpur,Kitchen,Cookware,Non-stick Pan,7,0.0,2635.56,18448.92,18448.92,2024-12-02,2024-12-13,10,11,Two Day,Delivered,1
IND-100553,Anjali Joshi,Godrej Consumer,East,Madhya Pradesh,Indore,Furniture,Bedroom,Queen Bed,12,0.15,40909.46,417276.49,417276.49,2025-07-31,2025-08-02,1,2,Standard,Delayed,1
IND-100554,Amit Kumar,Dmart,North,Kerala,Kozhikode,Kitchen,Cookware,Pressure Cooker,8,0.2,1873.73,11991.87,11991.87,2025-10-16,2025-10-24,8,8,Standard,Out for Delivery,0
IND-100555,Ravi Mehta,Dmart,North,Maharashtra,Nagpur,Furniture,Bedroom,Queen Bed,20,0.25,30618.56,459278.4,459278.4,2025-08-02,2025-08-06,2,4,Standard,Delivered,1
IND-100556,Amit Bose,Amazon India,West,Madhya Pradesh,Bhopal,Kitchen,Cookware,Non-stick Pan,16,0.1,3994.26,57517.34,57517.34,2025-10-03,2025-10-14,9,11,Express,Delivered,1
IND-100557,Sneha Reddy,Hindustan Unilever,South,West Bengal,Howrah,FMCG,Beverages,Tea Pack 1kg,4,0.25,2202.72,6608.16,6608.16,2023-12-13,2023-12-17,3,4,Two Day,Delivered,1
IND-100558,Vivek Sharma,Spencers,South,Delhi,New Delhi,Home Appliances,Large Appliances,Refrigerator 260L,11,0.2,43853.15,385907.72,385907.72,2025-07-21,2025-07-25,2,4,Two Day,Delivered,1
IND-100559,Raj Sharma,Tata Electronics,North,Telangana,Warangal,Apparel,Men,Jeans,19,0.25,2817.91,40155.22,40155.22,2024-03-11,2024-03-22,10,11,Two Day,Delayed,1
IND-100560,Vikram Iyer,Dmart,North,Maharashtra,Pune,Furniture,Bedroom,Queen Bed,17,0.2,40833.34,555333.42,555333.42,2024-06-28,2024-07-02,2,4,Same Day,Delayed,1
IND-100561,Pooja Patel,Flipkart,North,Telangana,Warangal,Kitchen,Storage,Plastic Container 3pc,2,0.1,3014.46,5426.03,5426.03,2025-04-11,2025-04-15,2,4,Express,Delivered,1
IND-100562,Anjali Patel,BigBasket,East,Kerala,Kochi,FMCG,Beverages,Tea Pack 1kg,6,0.25,4291.06,19309.77,19309.77,2024-12-19,2024-12-24,5,5,Standard,Out for Delivery,0
IND-100563,Pooja Gupta,Flipkart,North,Gujarat,Surat,Beauty & Personal Care,Haircare,Shampoo 200ml,17,0.1,2207.59,33776.13,33776.13,2025-10-27,2025-11-02,4,6,Standard,Delayed,1
IND-100564,Asha Singh,Dmart,Central,Madhya Pradesh,Bhopal,Books,Fiction,Novel A,15,0.1,2118.27,28596.65,28596.65,2024-04-10,2024-04-14,4,4,Standard,In Transit,0
IND-100565,Vikram Joshi,Mahindra & Mahindra,South,Karnataka,Mysuru,Home Appliances,Kitchen Appliances,Mixer Grinder,12,0.05,48759.62,555859.67,555859.67,2024-01-06,2024-01-09,2,3,Overnight,Delivered,1
IND-100566,Priya Reddy,Reliance Retail,North,Kerala,Kochi,Beauty & Personal Care,Haircare,Conditioner 200ml,20,0.25,2868.21,43023.15,43023.15,2024-12-02,2024-12-06,2,4,Same Day,Delivered,1
IND-100567,Priya Sharma,Tata Electronics,East,Maharashtra,Mumbai,Books,Fiction,Novel A,19,0.2,1761.65,26777.08,26777.08,2025-03-19,2025-03-23,5,4,Overnight,Delivered,0
IND-100568,Vikram Singh,Amazon India,Central,West Bengal,Howrah,Kitchen,Cookware,Non-stick Pan,11,0.2,364.32,3206.02,3206.02,2024-05-21,2024-05-27,7,6,Two Day,Out for Delivery,0
IND-100569,Suresh Kapoor,Tata Electronics,West,Rajasthan,Udaipur,Groceries,Staples,Rice 5kg,4,0.2,944.29,3021.73,3021.73,2025-10-25,2025-11-05,3,11,Same Day,Delayed,1
IND-100570,Amit Sharma,Flipkart,West,Tamil Nadu,Coimbatore,Groceries,Dairy,Milk Powder 1kg,3,0.2,4900.65,11761.56,11761.56,2024-09-14,2024-09-20,6,6,Two Day,Out for Delivery,0
IND-100571,Suresh Singh,Reliance Retail,West,Telangana,Warangal,Groceries,Dairy,Milk Powder 1kg,19,0.1,2477.69,42368.5,42368.5,2025-05-02,2025-05-08,6,6,Standard,Out for Delivery,0
IND-100572,Amit Singh,Wipro Ltd.,South,Telangana,Hyderabad,FMCG,Beverages,Tea Pack 1kg,19,0.05,1827.37,32984.03,32984.03,2025-08-12,2025-08-24,7,12,Same Day,Delivered,1
IND-100573,Raj Joshi,Tata Electronics,North,Kerala,Thiruvananthapuram,Beauty & Personal Care,Skincare,Face Cream 50ml,3,0.1,1925.75,5199.53,5199.53,2025-08-23,2025-08-27,4,4,Two Day,Delivered,0
IND-100574,Neha Reddy,Reliance Retail,North,Kerala,Thiruvananthapuram,Apparel,Women,Kurta,18,0.2,418.97,6033.17,6033.17,2025-01-03,2025-01-04,2,1,Same Day,In Transit,0
IND-100575,Ravi Sharma,Aditya Birla Fashion,West,Tamil Nadu,Coimbatore,Beauty & Personal Care,Skincare,Sunscreen 100ml,4,0.0,2369.93,9479.72,9479.72,2024-05-11,2024-05-21,9,10,Overnight,Delivered,1
IND-100576,Neha Singh,Amazon India,North,Rajasthan,Udaipur,Groceries,Dairy,Milk Powder 1kg,2,0.15,895.2,1521.84,1521.84,2024-05-17,2024-05-25,6,8,Two Day,Delayed,1
IND-100577,Amit Patel,Flipkart,North,Maharashtra,Pune,Beauty & Personal Care,Haircare,Shampoo 200ml,12,0.05,2151.76,24530.06,24530.06,2025-10-08,2025-10-20,10,12,Express,Delivered,1
IND-100578,Raj Iyer,Aditya Birla Fashion,South,West Bengal,Howrah,Groceries,Staples,Wheat Flour 10kg,3,0.15,4739.9,12086.74,12086.74,2024-09-29,2024-09-30,2,1,Express,Delivered,0
IND-100579,Asha Singh,Tata Electronics,Central,Madhya Pradesh,Bhopal,Groceries,Dairy,Milk Powder 1kg,14,0.25,3401.31,35713.75,35713.75,2024-04-01,2024-04-08,8,7,Two Day,Delivered,0
IND-100580,Asha Iyer,Reliance Retail,North,Telangana,Nizamabad,Groceries,Dairy,Milk Powder 1kg,17,0.0,3436.19,58415.23,58415.23,2025-07-27,2025-08-04,8,8,Express,Delivered,0
IND-100581,Vikram Nambiar,Reliance Retail,East,Tamil Nadu,Madurai,Beauty & Personal Care,Skincare,Sunscreen 100ml,4,0.25,1080.08,3240.24,3240.24,2024-07-26,2024-08-03,9,8,Same Day,In Transit,0
IND-100582,Ravi Mehta,Wipro Ltd.,West,Delhi,New Delhi,Kitchen,Storage,Plastic Container 3pc,10,0.25,4649.09,34868.18,34868.18,2025-04-24,2025-04-27,1,3,Standard,Delivered,1
IND-100583,Raj Gupta,Godrej Consumer,South,Madhya Pradesh,Indore,Apparel,Men,Jeans,6,0.0,1266.0,7596.0,7596.0,2024-02-25,2024-03-02,7,6,Overnight,Out for Delivery,0
IND-100584,Pooja Kumar,Spencers,East,Kerala,Kochi,Home Appliances,Large Appliances,Refrigerator 260L,16,0.1,20977.22,302071.97,302071.97,2024-11-21,2024-11-29,7,8,Standard,Delivered,1
IND-100585,Asha Iyer,Godrej Consumer,South,Tamil Nadu,Coimbatore,Electronics,Computers,Laptop Model X,4,0.0,19217.53,76870.12,76870.12,2024-03-29,2024-04-06,7,8,Standard,Delayed,1
IND-100586,Priya Iyer,Aditya Birla Fashion,South,West Bengal,Howrah,Books,Education,Math Textbook,11,0.15,2278.16,21300.8,21300.8,2025-04-10,2025-04-19,7,9,Standard,Delayed,1
IND-100587,Karan Joshi,Reliance Retail,East,Gujarat,Vadodara,FMCG,Beverages,Coffee Jar 200g,14,0.25,4883.37,51275.38,51275.38,2023-11-22,2023-11-30,7,8,Two Day,Delayed,1
IND-100588,Asha Bose,Infosys Ltd.,South,Telangana,Nizamabad,Home Appliances,Kitchen Appliances,Electric Kettle,4,0.25,43480.01,130440.03,130440.03,2024-07-24,2024-08-02,7,9,Overnight,Delayed,1
IND-100589,Amit Reddy,Flipkart,East,Madhya Pradesh,Gwalior,Apparel,Men,Jeans,2,0.05,894.2,1698.98,1698.98,2024-04-11,2024-04-22,7,11,Standard,Delayed,1
IND-100590,Asha Joshi,Aditya Birla Fashion,North,Kerala,Kozhikode,FMCG,Beverages,Coffee Jar 200g,14,0.2,2422.02,27126.62,27126.62,2025-01-24,2025-01-26,1,2,Same Day,Delivered,1
IND-100591,Ravi Patel,Godrej Consumer,North,Kerala,Kochi,Electronics,Mobiles,Smartphone Model A,11,0.15,20898.32,195399.29,195399.29,2024-08-26,2024-09-08,10,13,Same Day,Delivered,1
IND-100592,Priya Joshi,Tata Electronics,Central,Gujarat,Surat,Electronics,TV & Audio,"LED TV 43""",11,0.1,32042.65,317222.24,317222.24,2025-07-09,2025-07-18,9,9,Same Day,Delivered,0
IND-100593,Priya Patel,Spencers,Central,Kerala,Kochi,Kitchen,Cookware,Non-stick Pan,19,0.25,4843.23,69016.03,69016.03,2024-05-27,2024-05-30,4,3,Standard,Out for Delivery,0
IND-100594,Pooja Reddy,Amazon India,West,Gujarat,Surat,Groceries,Staples,Rice 5kg,5,0.2,998.95,3995.8,3995.8,2025-11-11,2025-11-17,5,6,Same Day,Delivered,1
IND-100595,Vikram Bose,Marico Ltd.,East,Kerala,Kochi,Groceries,Staples,Rice 5kg,20,0.05,1407.04,26733.76,26733.76,2024-09-05,2024-09-06,1,1,Express,Out for Delivery,0
IND-100596,Divya Bose,Hindustan Unilever,Central,West Bengal,Howrah,Apparel,Men,Jeans,17,0.15,1214.04,17542.88,17542.88,2024-12-28,2025-01-07,10,10,Standard,Delivered,0
IND-100597,Ravi Bose,Amazon India,North,Telangana,Nizamabad,Books,Education,Science Workbook,8,0.1,959.45,6908.04,6908.04,2025-06-01,2025-06-04,2,3,Overnight,Delayed,1
IND-100598,Raj Patel,Spencers,Central,Maharashtra,Pune,Automotive,Spare Parts,Car Brake Pad,7,0.0,8251.63,57761.41,57761.41,2025-09-08,2025-09-15,6,7,Same Day,Delayed,1
IND-100599,Neha Singh,Mahindra & Mahindra,North,Delhi,New Delhi,Furniture,Living Room,Sofa 3-seater,12,0.1,15498.94,167388.55,167388.55,2024-05-12,2024-05-16,5,4,Two Day,Out for Delivery,0
IND-100600,Divya Nambiar,Wipro Ltd.,East,Madhya Pradesh,Gwalior,FMCG,Snacks,Biscuits Pack,7,0.15,2929.24,17428.98,17428.98,2024-04-21,2024-05-01,8,10,Same Day,Delayed,1
IND-100601,Pooja Patel,Infosys Ltd.,West,Karnataka,Mangalore,Home Appliances,Kitchen Appliances,Electric Kettle,6,0.0,33083.09,198498.54,198498.54,2024-09-26,2024-10-01,3,5,Overnight,Delayed,1
IND-100602,Sneha Nambiar,Mahindra & Mahindra,South,Tamil Nadu,Chennai,Beauty & Personal Care,Skincare,Face Cream 50ml,1,0.15,1849.55,1572.12,1572.12,2024-12-11,2024-12-13,1,2,Standard,Delayed,1
IND-100603,Vivek Kapoor,Infosys Ltd.,South,Karnataka,Hubballi,Electronics,Mobiles,Smartphone Model A,18,0.1,60209.86,975399.73,975399.73,2025-11-07,2025-11-11,2,4,Overnight,Delivered,1
IND-100604,Amit Reddy,Marico Ltd.,South,Delhi,New Delhi,Electronics,TV & Audio,Soundbar 2.1,18,0.0,14230.66,256151.88,256151.88,2024-02-27,2024-03-09,9,11,Express,Delayed,1
IND-100605,Vikram Patel,Mahindra & Mahindra,North,Maharashtra,Pune,Furniture,Bedroom,Queen Bed,13,0.25,42145.68,410920.38,410920.38,2024-03-08,2024-03-18,8,10,Express,Delayed,1
IND-100606,Anjali Sharma,ITC Limited,Central,Gujarat,Ahmedabad,Furniture,Living Room,Sofa 3-seater,20,0.15,11612.87,197418.79,197418.79,2025-05-10,2025-05-18,6,8,Express,Delivered,1
IND-100607,Priya Singh,Spencers,West,Delhi,New Delhi,Books,Education,Science Workbook,3,0.05,2387.68,6804.89,6804.89,2025-09-15,2025-09-20,3,5,Two Day,Delivered,1
IND-100608,Raj Patel,Amazon India,South,Karnataka,Mangalore,Apparel,Women,Kurta,6,0.1,2325.85,12559.59,12559.59,2024-10-05,2024-10-15,8,10,Overnight,Delivered,1
IND-100609,Suresh Nambiar,Mahindra & Mahindra,North,Telangana,Warangal,Groceries,Dairy,Milk Powder 1kg,13,0.25,463.91,4523.12,4523.12,2025-01-18,2025-01-27,9,9,Standard,Delivered,0
IND-100610,Ravi Gupta,Dmart,South,Maharashtra,Pune,Groceries,Dairy,Milk Powder 1kg,4,0.1,344.91,1241.68,1241.68,2024-11-17,2024-11-20,3,3,Overnight,In Transit,0
IND-100611,Asha Patel,Reliance Retail,East,Telangana,Hyderabad,Apparel,Kids,Kids T-Shirt,13,0.25,2225.94,21702.92,21702.92,2025-01-21,2025-01-29,6,8,Overnight,Delayed,1
IND-100612,Amit Gupta,Reliance Retail,North,Madhya Pradesh,Bhopal,Home Appliances,Kitchen Appliances,Mixer Grinder,3,0.15,2598.93,6627.27,6627.27,2024-04-15,2024-04-18,3,3,Overnight,Out for Delivery,0
IND-100613,Anjali Nambiar,Amazon India,East,West Bengal,Siliguri,Electronics,Computers,Laptop Model X,5,0.25,9500.06,35625.22,35625.22,2023-12-16,2023-12-26,10,10,Standard,In Transit,0
IND-100614,Divya Singh,Amazon India,Central,West Bengal,Howrah,Kitchen,Storage,Plastic Container 3pc,14,0.1,4660.68,58724.57,58724.57,2024-02-16,2024-02-25,9,9,Express,In Transit,0
IND-100615,Amit Mehta,Mahindra & Mahindra,North,Maharashtra,Pune,Groceries,Staples,Wheat Flour 10kg,16,0.25,1600.29,19203.48,19203.48,2025-01-01,2025-01-14,7,13,Two Day,Delayed,1
IND-100616,Anjali Kapoor,Tata Electronics,West,Karnataka,Bengaluru,Furniture,Living Room,Sofa 3-seater,10,0.0,12277.34,122773.4,122773.4,2024-01-19,2024-01-24,4,5,Express,Delayed,1
IND-100617,Neha Kapoor,Tata Electronics,North,Telangana,Warangal,Electronics,TV & Audio,Soundbar 2.1,2,0.0,8603.67,17207.34,17207.34,2024-09-25,2024-09-27,1,2,Two Day,Delayed,1
IND-100618,Amit Mehta,Godrej Consumer,North,Kerala,Kozhikode,Apparel,Women,Saree,17,0.05,392.91,6345.5,6345.5,2023-12-08,2023-12-20,10,12,Overnight,Delayed,1
IND-100619,Pooja Sharma,Flipkart,North,Tamil Nadu,Coimbatore,Apparel,Kids,Kids T-Shirt,7,0.25,2441.68,12818.82,12818.82,2024-04-06,2024-04-10,3,4,Two Day,Delayed,1
IND-100620,Divya Iyer,ITC Limited,South,Delhi,New Delhi,Electronics,TV & Audio,Soundbar 2.1,8,0.2,20661.55,132233.92,132233.92,2025-07-27,2025-07-31,2,4,Standard,Delayed,1
IND-100621,Priya Nambiar,Marico Ltd.,East,Delhi,New Delhi,Furniture,Living Room,Coffee Table,6,0.2,6885.22,33049.06,33049.06,2024-11-20,2024-11-29,6,9,Two Day,Delivered,1
